Diary of a Wimpy Kid,"'Comedy,Family'",'Thor Freudenthal',"'Zachary Gordon, Robert Capron, Rachael Harris,Steve Zahn'",2010,94,64
Diary of a Wimpy Kid: Dog Days,"'Comedy,Family'",'David Bowers',"'Zachary Gordon, Robert Capron, Devon Bostick,Steve Zahn'",2012,94,49
Dark Shadows,"'Comedy,Fantasy,Horror'",'Tim Burton',"'Johnny Depp, Michelle Pfeiffer, Eva Green, Helena Bonham Carter'",2012,113,79.71
What We Do in the Shadows,"'Comedy,Fantasy,Horror'",'Jemaine Clement',"'Jemaine Clement, Taika Waititi,Cori Gonzalez-Macuer, Jonny Brugh'",2014,86,3.33
Midnight in Paris,"'Comedy,Fantasy,Romance'",'Woody Allen',"'Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller'",2011,94,56.82
Ted,"'Comedy,Fantasy'",'Seth MacFarlane',"'Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale'",2012,106,218.63
This Is the End,"'Comedy,Fantasy'",'Evan Goldberg',"'James Franco, Jonah Hill, Seth Rogen,Jay Baruchel'",2013,107,101.47
Slither,"'Comedy,Horror,Sci-Fi'",'James Gunn',"'Nathan Fillion, Elizabeth Banks, Michael Rooker, Don Thompson'",2006,95,7.77
The Visit,"'Comedy,Horror,Thriller'",'M. Night Shyamalan',"'Olivia DeJonge, Ed Oxenbould, Deanna Dunagan, Peter McRobbie'",2015,94,65.07
Jennifer's Body,"'Comedy,Horror'",'Karyn Kusama',"'Megan Fox, Amanda Seyfried, Adam Brody, Johnny Simmons'",2009,102,16.2
The Love Witch,"'Comedy,Horror'",'Anna Biller',"'Samantha Robinson, Jeffrey Vincent Parise, Laura Waddell, Gian Keys'",2016,120,0.22
Pitch Perfect,"'Comedy,Music,Romance'",'Jason Moore',"'Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp'",2012,112,65
Pitch Perfect 2,"'Comedy,Music'",'Elizabeth Banks',"'Anna Kendrick, Rebel Wilson, Hailee Steinfeld,Brittany Snow'",2015,115,183.44
"Hail, Caesar!","'Comedy,Mystery'",'Ethan Coen',"'Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes'",2016,106,30
She's the Man,"'Comedy,Romance,Sport'",'Andy Fickman',"'Amanda Bynes, Laura Ramsey, Channing Tatum,Vinnie Jones'",2006,105,2.34
A Million Ways to Die in the West,"'Comedy,Romance,Western'",'Seth MacFarlane',"'Seth MacFarlane, Charlize Theron, Liam Neeson,Amanda Seyfried'",2014,116,42.62
Bride Wars,"'Comedy,Romance'",'Gary Winick',"'Kate Hudson, Anne Hathaway, Candice Bergen, Bryan Greenberg'",2009,89,58.72
Bridesmaids,"'Comedy,Romance'",'Paul Feig',"'Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews'",2011,125,169.08
Friends with Benefits,"'Comedy,Romance'",'Will Gluck',"'Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman'",2011,109,55.8
How to Be Single,"'Comedy,Romance'",'Christian Ditter',"'Dakota Johnson, Rebel Wilson, Leslie Mann, Alison Brie'",2016,110,46.81
Just Go with It,"'Comedy,Romance'",'Dennis Dugan',"'Adam Sandler, Jennifer Aniston, Brooklyn Decker,Nicole Kidman'",2011,117,103.03
Knocked Up,"'Comedy,Romance'",'Judd Apatow',"'Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann'",2007,129,148.73
Movie 43,"'Comedy,Romance'",'Elizabeth Banks',"'Emma Stone, Stephen Merchant, Richard Gere, Liev Schreiber'",2013,94,8.83
No Strings Attached,"'Comedy,Romance'",'Ivan Reitman',"'Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes'",2011,108,70.63
