Wrath of the Titans,"'Action,Adventure,Fantasy'",'Jonathan Liebesman',"'Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes'",2012,99,83.64
X-Men: The Last Stand,"'Action,Adventure,Fantasy'",'Brett Ratner',"'Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen'",2006,104,234.36
World War Z,"'Action,Adventure,Horror'",'Marc Forster',"'Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale'",2013,116,202.35
Allegiant,"'Action,Adventure,Mystery'",'Robert Schwentke',"'Shailene Woodley, Theo James, Jeff Daniels,Naomi Watts'",2016,120,66
The Bourne Legacy,"'Action,Adventure,Mystery'",'Tony Gilroy',"'Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn'",2012,135,113.17
The Hunger Games: Catching Fire,"'Action,Adventure,Mystery'",'Francis Lawrence',"'Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman'",2013,146,424.65
Total Recall,"'Action,Adventure,Mystery'",'Len Wiseman',"'Colin Farrell, Bokeem Woodbine, Bryan Cranston,Kate Beckinsale'",2012,118,58.88
The Host,"'Action,Adventure,Romance'",'Andrew Niccol',"'Saoirse Ronan, Max Irons, Jake Abel, Diane Kruger'",2013,125,26.62
The Three Musketeers,"'Action,Adventure,Romance'",'Paul W.S. Anderson',"'Logan Lerman, Matthew Macfadyen, Ray Stevenson, Milla Jovovich'",2011,110,20.32
2012,"'Action,Adventure,Sci-Fi'",'Roland Emmerich',"'John Cusack, Thandie Newton, Chiwetel Ejiofor,Amanda Peet'",2009,158,166.11
Avengers: Age of Ultron,"'Action,Adventure,Sci-Fi'",'Joss Whedon',"'Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth'",2015,141,458.99
Battleship,"'Action,Adventure,Sci-Fi'",'Peter Berg',"'Alexander Skarsgård, Brooklyn Decker, Liam Neeson,Rihanna'",2012,131,65.17
Captain America: Civil War,"'Action,Adventure,Sci-Fi'",'Anthony Russo',"'Chris Evans, Robert Downey Jr.,Scarlett Johansson, Sebastian Stan'",2016,147,408.08
Captain America: The First Avenger,"'Action,Adventure,Sci-Fi'",'Joe Johnston',"'Chris Evans, Hugo Weaving, Samuel L. Jackson,Hayley Atwell'",2011,124,176.64
Captain America: The Winter Soldier,"'Action,Adventure,Sci-Fi'",'Anthony Russo',"'Chris Evans, Samuel L. Jackson,Scarlett Johansson, Robert Redford'",2014,136,259.75
Edge of Tomorrow,"'Action,Adventure,Sci-Fi'",'Doug Liman',"'Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson'",2014,113,100.19
Fantastic Four,"'Action,Adventure,Sci-Fi'",'Josh Trank',"'Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell'",2015,100,56.11
Godzilla,"'Action,Adventure,Sci-Fi'",'Gareth Edwards',"'Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston, Ken Watanabe'",2014,123,200.66
Green Lantern,"'Action,Adventure,Sci-Fi'",'Martin Campbell',"'Ryan Reynolds, Blake Lively, Peter Sarsgaard,Mark Strong'",2011,114,116.59
Guardians of the Galaxy,"'Action,Adventure,Sci-Fi'",'James Gunn',"'Chris Pratt, Vin Diesel, Bradley Cooper, Zoe Saldana'",2014,121,333.13
I Am Number Four,"'Action,Adventure,Sci-Fi'",'D.J. Caruso',"'Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer'",2011,109,55.09
Inception,"'Action,Adventure,Sci-Fi'",'Christopher Nolan',"'Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Ken Watanabe'",2010,148,292.57
Iron Man,"'Action,Adventure,Sci-Fi'",'Jon Favreau',"'Robert Downey Jr., Gwyneth Paltrow, Terrence Howard, Jeff Bridges'",2008,126,318.3
Iron Man 2,"'Action,Adventure,Sci-Fi'",'Jon Favreau',"'Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow,Don Cheadle'",2010,124,312.06
Jumper,"'Action,Adventure,Sci-Fi'",'Doug Liman',"'Hayden Christensen, Samuel L. Jackson, Jamie Bell,Rachel Bilson'",2008,88,80.17
Jupiter Ascending,"'Action,Adventure,Sci-Fi'",'Lana Wachowski',"'Channing Tatum, Mila Kunis,Eddie Redmayne, Sean Bean'",2015,127,47.38
Jurassic World,"'Action,Adventure,Sci-Fi'",'Colin Trevorrow',"'Chris Pratt, Bryce Dallas Howard, Ty Simpkins,Judy Greer'",2015,124,652.18
Mad Max: Fury Road,"'Action,Adventure,Sci-Fi'",'George Miller',"'Tom Hardy, Charlize Theron, Nicholas Hoult, Zoë Kravitz'",,120,153.63
Pacific Rim,"'Action,Adventure,Sci-Fi'",'Guillermo del Toro',"'Idris Elba, Charlie Hunnam, Rinko Kikuchi,Charlie Day'",2013,131,101.79
Predators,"'Action,Adventure,Sci-Fi'",'Nimród Antal',"'Adrien Brody, Laurence Fishburne, Topher Grace,Alice Braga'",2010,107,52
Rogue One,"'Action,Adventure,Sci-Fi'",'Gareth Edwards',"'Felicity Jones, Diego Luna, Alan Tudyk, Donnie Yen'",2016,133,532.17
Star Trek,"'Action,Adventure,Sci-Fi'",'J.J. Abrams',"'Chris Pine, Zachary Quinto, Simon Pegg, Leonard Nimoy'",2009,127,257.7
Star Trek Into Darkness,"'Action,Adventure,Sci-Fi'",'J.J. Abrams',"'Chris Pine, Zachary Quinto, Zoe Saldana, Benedict Cumberbatch'",2013,132,228.76
Superman Returns,"'Action,Adventure,Sci-Fi'",'Bryan Singer',"'Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden'",2006,154,200.07
Terminator Genisys,"'Action,Adventure,Sci-Fi'",'Alan Taylor',"'Arnold Schwarzenegger, Jason Clarke, Emilia Clarke,Jai Courtney'",2015,126,89.73
The 5th Wave,"'Action,Adventure,Sci-Fi'",'J Blakeson',"'Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez,Bailey Anne Borders'",2016,112,34.91
The Hunger Games: Mockingjay - Part 1,"'Action,Adventure,Sci-Fi'",'Francis Lawrence',"'Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson'",2014,123,337.1
The Hunger Games: Mockingjay - Part 2,"'Action,Adventure,Sci-Fi'",'Francis Lawrence',"'Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson'",2015,137,281.67
The Incredible Hulk,"'Action,Adventure,Sci-Fi'",'Louis Leterrier',"'Edward Norton, Liv Tyler, Tim Roth, William Hurt'",2008,112,134.52
The Wolverine,"'Action,Adventure,Sci-Fi'",'James Mangold',"'Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima'",2013,126,132.55
Transformers,"'Action,Adventure,Sci-Fi'",'Michael Bay',"'Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson'",2007,144,318.76
Transformers: Age of Extinction,"'Action,Adventure,Sci-Fi'",'Michael Bay',"'Mark Wahlberg, Nicola Peltz, Jack Reynor, Stanley Tucci'",2014,165,245.43
Transformers: Dark of the Moon,"'Action,Adventure,Sci-Fi'",'Michael Bay',"'Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson, Josh Duhamel'",2011,154,352.36
Transformers: Revenge of the Fallen,"'Action,Adventure,Sci-Fi'",'Michael Bay',"'Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson'",2009,150,402.08
Tron,"'Action,Adventure,Sci-Fi'",'Joseph Kosinski',"'Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner'",2010,125,172.05
X-Men Origins: Wolverine,"'Action,Adventure,Sci-Fi'",'Gavin Hood',"'Hugh Jackman, Liev Schreiber, Ryan Reynolds, Danny Huston'",2009,107,179.88
X-Men: Apocalypse,"'Action,Adventure,Sci-Fi'",'Bryan Singer',"'James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult'",2016,144,155.33
X-Men: Days of Future Past,"'Action,Adventure,Sci-Fi'",'Bryan Singer',"'Patrick Stewart, Ian McKellen, Hugh Jackman, James McAvoy'",2014,132,233.91
X: First Class,"'Action,Adventure,Sci-Fi'",'Matthew Vaughn',"'James McAvoy, Michael Fassbender, Jennifer Lawrence, Kevin Bacon'",2011,132,146.41
Casino Royale,"'Action,Adventure,Thriller'",'Martin Campbell',"'Daniel Craig, Eva Green, Judi Dench, Jeffrey Wright'",2006,144,167.01
Live Free or Die Hard,"'Action,Adventure,Thriller'",'Len Wiseman',"'Bruce Willis, Justin Long, Timothy Olyphant, Maggie Q'",2007,128,134.52
Mission: Impossible - Ghost Protocol,"'Action,Adventure,Thriller'",'Brad Bird',"'Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton'",2011,132,209.36
Mission: Impossible III,"'Action,Adventure,Thriller'",'J.J. Abrams',"'Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman'",2006,126,133.38
Quantum of Solace,"'Action,Adventure,Thriller'",'Marc Forster',"'Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench'",2008,106,168.37
Skyfall,"'Action,Adventure,Thriller'",'Sam Mendes',"'Daniel Craig, Javier Bardem, Naomie Harris, Judi Dench'",2012,143,304.36
The Expendables,"'Action,Adventure,Thriller'",'Sylvester Stallone',"'Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren'",2010,103,102.98
The Magnificent Seven,"'Action,Adventure,Western'",'Antoine Fuqua',"'Denzel Washington, Chris Pratt, Ethan Hawke,Vincent D'Onofrio'",2016,132,93.38
Hercules,"'Action,Adventure'",'Brett Ratner',"'Dwayne Johnson, John Hurt, Ian McShane, Joseph Fiennes'",2014,98,72.66
Spider-Man 3,"'Action,Adventure'",'Sam Raimi',"'Tobey Maguire, Kirsten Dunst, Topher Grace, Thomas Haden Church'",2007,139,336.53
The Amazing Spider-Man,"'Action,Adventure'",'Marc Webb',"'Andrew Garfield, Emma Stone, Rhys Ifans, Irrfan Khan'",2012,136,262.03
Bronson,"'Action,Biography,Crime'",'Nicolas Winding Refn',"'Tom Hardy, Kelly Adams, Luing Andrews,Katy Barker'",2008,92,0.1
American Sniper,"'Action,Biography,Drama'",'Clint Eastwood',"'Bradley Cooper, Sienna Miller, Kyle Gallner, Cole Konis'",2014,133,350.12
Birth of the Dragon,"'Action,Biography,Drama'",'George Nolfi',"'Billy Magnussen, Terry Chen, Teresa Navarro,Vanessa Ross'",2016,103,93.05
Dangal,"'Action,Biography,Drama'",'Nitesh Tiwari',"'Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh,Sanya Malhotra'",2016,161,11.15
Free State of Jones,"'Action,Biography,Drama'",'Gary Ross',"'Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell'",2016,139,
Lone Survivor,"'Action,Biography,Drama'",'Peter Berg',"'Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster'",,121,125.07
Rush,"'Action,Biography,Drama'",'Ron Howard',"'Daniel Brühl, Chris Hemsworth, Olivia Wilde,Alexandra Maria Lara'",2013,123,26.9
The Fighter,"'Action,Biography,Drama'",'David O. Russell',"'Mark Wahlberg, Christian Bale, Amy Adams,Melissa Leo'",2010,116,93.57
21 Jump Street,"'Action,Comedy,Crime'",'Phil Lord',"'Jonah Hill, Channing Tatum, Ice Cube,Brie Larson'",2012,110,138.45
22 Jump Street,"'Action,Comedy,Crime'",'Phil Lord',"'Channing Tatum, Jonah Hill, Ice Cube,Nick Offerman'",2014,112,191.62
Central Intelligence,"'Action,Comedy,Crime'",'Rawson Marshall Thurber',"'Dwayne Johnson, Kevin Hart, Danielle Nicolet, Amy Ryan'",2016,107,127.38
Masterminds,"'Action,Comedy,Crime'",'Jared Hess',"'Zach Galifianakis, Kristen Wiig, Owen Wilson, Ross Kimball'",2016,95,17.36
Pineapple Express,"'Action,Comedy,Crime'",'David Gordon Green',"'Seth Rogen, James Franco, Gary Cole, Danny McBride'",2008,111,87.34
RED,"'Action,Comedy,Crime'",'Robert Schwentke',"'Bruce Willis, Helen Mirren, Morgan Freeman,Mary-Louise Parker'",2010,111,90.36
Spy,"'Action,Comedy,Crime'",'Paul Feig',"'Melissa McCarthy, Rose Byrne, Jude Law, Jason Statham'",2015,119,110.82
The Heat,"'Action,Comedy,Crime'",'Paul Feig',"'Sandra Bullock, Michael McDonald, Melissa McCarthy,Demián Bichir'",2013,117,159.58
The Nice Guys,"'Action,Comedy,Crime'",'Shane Black',"'Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer'",2016,116,36.25
The Other Guys,"'Action,Comedy,Crime'",'Adam McKay',"'Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes'",2010,107,119.22
Colossal,"'Action,Comedy,Drama'",'Nacho Vigalondo',"'Anne Hathaway, Jason Sudeikis, Austin Stowell,Tim Blake Nelson'",2016,109,2.87
Ghostbusters,"'Action,Comedy,Fantasy'",'Paul Feig',"'Melissa McCarthy, Kristen Wiig, Kate McKinnon, Leslie Jones'",2016,116,128.34
Scott Pilgrim vs. the World,"'Action,Comedy,Fantasy'",'Edgar Wright',"'Michael Cera, Mary Elizabeth Winstead, Kieran Culkin, Alison Pill'",2010,112,31.49
Scouts Guide to the Zombie Apocalypse,"'Action,Comedy,Horror'",'Christopher Landon',"'Tye Sheridan, Logan Miller, Joey Morgan,Sarah Dumont'",2015,93,3.64
Hot Fuzz,"'Action,Comedy,Mystery'",'Edgar Wright',"'Simon Pegg, Nick Frost, Martin Freeman, Bill Nighy'",2007,121,23.62
This Means War,"'Action,Comedy,Romance'",'McG',"'Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger'",2012,103,54.76
The World's End,"'Action,Comedy,Sci-Fi'",'Edgar Wright',"'Simon Pegg, Nick Frost, Martin Freeman, Rosamund Pike'",2013,109,26
Talladega Nights: The Ballad of Ricky Bobby,"'Action,Comedy,Sport'",'Adam McKay',"'Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole'",2006,108,148.21
Kick-Ass,"'Action,Comedy'",'Matthew Vaughn',"'Aaron Taylor-Johnson, Nicolas Cage, Chloë Grace Moretz, Garrett M. Brown'",2010,117,48.04
Tropic Thunder,"'Action,Comedy'",'Ben Stiller',"'Ben Stiller, Jack Black, Robert Downey Jr., Jeff Kahn'",2008,107,110.42
Bastille Day,"'Action,Crime,Drama'",'James Watkins',"'Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly'",2016,92,0.04
Chappie,"'Action,Crime,Drama'",'Neill Blomkamp',"'Sharlto Copley, Dev Patel, Hugh Jackman,Sigourney Weaver'",2015,120,31.57
Faster,"'Action,Crime,Drama'",'George Tillman Jr.',"'Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez'",2010,98,23.23
Gangster Squad,"'Action,Crime,Drama'",'Ruben Fleischer',"'Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi'",2013,113,46
Hancock,"'Action,Crime,Drama'",'Peter Berg',"'Will Smith, Charlize Theron, Jason Bateman, Jae Head'",2008,92,227.95
Looper,"'Action,Crime,Drama'",'Rian Johnson',"'Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano'",2012,119,66.47
Need for Speed,"'Action,Crime,Drama'",'Scott Waugh',"'Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi'",2014,132,43.57
Shooter,"'Action,Crime,Drama'",'Antoine Fuqua',"'Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover'",2007,124,46.98
Sicario,"'Action,Crime,Drama'",'Denis Villeneuve',"'Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal'",2015,121,46.88
The Accountant,"'Action,Crime,Drama'",'Gavin O'Connor',"'Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal'",2016,128,86.2
The Dark Knight,"'Action,Crime,Drama'",'Christopher Nolan',"'Christian Bale, Heath Ledger, Aaron Eckhart,Michael Caine'",2008,152,533.32
Wanted,"'Action,Crime,Fantasy'",'Timur Bekmambetov',"'Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp'",2008,110,134.57
Escape Plan,"'Action,Crime,Mystery'",'Mikael Håfström',"'Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio'",2013,115,25.12
Jack Reacher,"'Action,Crime,Mystery'",'Christopher McQuarrie',"'Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog'",2012,130,58.68
Salt,"'Action,Crime,Mystery'",'Phillip Noyce',"'Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski'",2010,100,118.31
RoboCop,"'Action,Crime,Sci-Fi'",'Jose Padilha',"'Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish'",2014,117,58.61
Point Break,"'Action,Crime,Sport'",'Ericson Core',"'Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer'",2015,114,28.77
Fast & Furious,"'Action,Crime,Thriller'",'Justin Lin',"'Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster'",2009,107,155.02
Fast Five,"'Action,Crime,Thriller'",'Justin Lin',"'Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster'",2011,131,209.81
John Wick,"'Action,Crime,Thriller'",'Chad Stahelski',"'Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe'",2014,101,43
Man on a Ledge,"'Action,Crime,Thriller'",'Asger Leth',"'Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez'",2012,102,18.6
RocknRolla,"'Action,Crime,Thriller'",'Guy Ritchie',"'Gerard Butler, Tom Wilkinson, Idris Elba, Thandie Newton'",2008,114,5.69
The Assignment,"'Action,Crime,Thriller'",'Walter Hill',"'Sigourney Weaver, Michelle Rodriguez, Tony Shalhoub,Anthony LaPaglia'",2016,95,
The Equalizer,"'Action,Crime,Thriller'",'Antoine Fuqua',"'Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour'",2014,132,101.53
Real Steel,"'Action,Drama,Family'",'Shawn Levy',"'Hugh Jackman, Evangeline Lilly, Dakota Goyo,Anthony Mackie'",2011,127,85.46
The Karate Kid,"'Action,Drama,Family'",'Harald Zwart',"'Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han'",2010,140,176.59
Immortals,"'Action,Drama,Fantasy'",'Tarsem Singh',"'Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff'",2011,110,83.5
13 Hours,"'Action,Drama,History'",'Michael Bay',"'John Krasinski, Pablo Schreiber, James Badge Dale,David Denman'",2016,144,52.82
Viking,"'Action,Drama,History'",'Andrey Kravchuk',"'Anton Adasinsky, Aleksandr Armer, Vilen Babichev, Rostislav Bershauer'",2016,133,23.05
Old Boy,"'Action,Drama,Mystery'",'Spike Lee',"'Josh Brolin, Elizabeth Olsen, Samuel L. Jackson, Sharlto Copley'",2013,104,
Watchmen,"'Action,Drama,Mystery'",'Zack Snyder',"'Jackie Earle Haley, Patrick Wilson, Carla Gugino,Malin Akerman'",2009,162,107.5
Body of Lies,"'Action,Drama,Romance'",'Ridley Scott',"'Leonardo DiCaprio, Russell Crowe, Mark Strong,Golshifteh Farahani'",2008,128,39.38
Elysium,"'Action,Drama,Sci-Fi'",'Neill Blomkamp',"'Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga'",2013,109,
Rise of the Planet of the Apes,"'Action,Drama,Sci-Fi'",'Rupert Wyatt',"'James Franco, Andy Serkis, Freida Pinto, Karin Konoval'",2011,105,176.74
Snowpiercer,"'Action,Drama,Sci-Fi'",'Bong Joon Ho',"'Chris Evans, Jamie Bell, Tilda Swinton, Ed Harris'",2013,126,4.56
Never Back Down,"'Action,Drama,Sport'",'Jeff Wadlow',"'Sean Faris, Djimon Hounsou, Amber Heard, Cam Gigandet'",2008,110,24.85
Warrior,"'Action,Drama,Sport'",'Gavin O'Connor',"'Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison'",2011,140,13.65
Deepwater Horizon,"'Action,Drama,Thriller'",'Peter Berg',"'Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont'",2016,107,61.28
Hanna,"'Action,Drama,Thriller'",'Joe Wright',"'Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps'",2011,111,40.25
Jack Ryan: Shadow Recruit,"'Action,Drama,Thriller'",'Kenneth Branagh',"'Chris Pine, Kevin Costner, Keira Knightley,Kenneth Branagh'",2014,105,50.55
White House Down,"'Action,Drama,Thriller'",'Roland Emmerich',"'Channing Tatum, Jamie Foxx, Maggie Gyllenhaal,Jason Clarke'",2013,131,73.1
Fury,"'Action,Drama,War'",'David Ayer',"'Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña'",2014,134,85.71
